NodeId,Latitude,Longitude
477614715,41.065574,1.004523
531798500,41.065282,1.003489
477614717,41.064035,0.998766
477614720,41.063744,0.997815
531798452,41.063401,0.996880
531798460,41.063053,0.996084
531798469,41.062695,0.995360
531798481,41.062159,0.994444
477614722,41.061585,0.993621
531798443,41.060912,0.992806
477614725,41.059955,0.991801
531818174,41.059725,0.991650
531818169,41.058391,0.990562
9610398640,41.058138,0.990346
477614730,41.057879,0.990116
9610398638,41.057378,0.989618
477614732,41.057042,0.989239
9610398635,41.056825,0.988969
1534186583,41.055810,0.987488
1534186571,41.055430,0.986863
477614838,41.054401,0.985172
1534186557,41.052026,0.981272
1534186555,41.051350,0.980084
1534186553,41.050745,0.978971
1534186551,41.050156,0.977832
1534186547,41.049575,0.976649
1534186544,41.048524,0.974400
1534186542,41.047840,0.973023
1534186540,41.046947,0.971338
1534186538,41.046069,0.969794
1534186535,41.045406,0.968705
1534186533,41.043748,0.966197
1534186531,41.043000,0.964995
1534186529,41.042441,0.964031
1534186527,41.041993,0.963165
1534186525,41.041496,0.962083
1534186521,41.041182,0.961316
1534186519,41.040819,0.960370
477614756,41.040499,0.959423
1534186517,41.040320,0.958843
807086238,41.040157,0.958240
1534186515,41.039879,0.957150
1534186513,41.039198,0.954213
1534186510,41.038876,0.952953
1534186507,41.038602,0.951984
1534186505,41.038270,0.950940
1534186503,41.037894,0.949867
1534186501,41.037524,0.948910
1534186499,41.037110,0.947913
1534186497,41.036650,0.946926
1534186494,41.036234,0.946092
1534186492,41.035851,0.945375
1534186490,41.035392,0.944569
1534186488,41.034990,0.943906
1534186486,41.034453,0.943064
1534186484,41.034059,0.942487
1534186482,41.033420,0.941562
1534186479,41.032372,0.940089
1534186477,41.031465,0.938867
477614768,41.030552,0.937705
1534186475,41.029189,0.936041
1534186473,41.027878,0.934529
477614770,41.026028,0.932512
1534186450,41.024881,0.931346
1534186388,41.022870,0.929434
1534186379,41.021686,0.928385
477614774,41.020339,0.927245
1534186373,41.019555,0.926601
1534186365,41.018392,0.925705
1534186362,41.015920,0.923957
1534186359,41.014584,0.923079
1534186356,41.013177,0.922214
1534186353,41.011375,0.921127
1534186334,41.009694,0.919975
1534186328,41.008944,0.919416
477614784,41.007371,0.918187
477614946,41.006663,0.917579
1534186268,41.005500,0.916551
477614948,41.005183,0.916127
8508015722,41.005023,0.915903
1534186249,41.004852,0.915667
477614952,41.004680,0.915396
477614953,41.004612,0.915205
4691088403,41.004621,0.915144
4691088404,41.004626,0.915083
477614960,41.004627,0.915021
4691088405,41.004619,0.914925
4691088406,41.004600,0.914831
4691088407,41.004572,0.914741
477614966,41.004534,0.914658
4691088408,41.004492,0.914591
4691088409,41.004445,0.914532
477614970,41.004392,0.914481
477615011,41.004331,0.914234
477615010,41.004293,0.914022
1534186198,41.004285,0.913755
415781242,41.004245,0.913505
415781243,41.004139,0.913183
9009660687,41.004014,0.912954
8198444584,41.003891,0.912769
8198444588,41.003808,0.912653
8198444585,41.003722,0.912532
8198444587,41.003574,0.912354
8198444586,41.003424,0.912209
415781247,41.003324,0.912134
531792330,41.003069,0.911953
531792332,41.002818,0.911774
531792294,41.002410,0.911525
531792292,41.002144,0.911366
1410494445,41.002021,0.911269
415781263,41.001909,0.911165
1410494438,41.001809,0.911035
251715581,41.001718,0.910888
1410494432,41.001644,0.910726
415781262,41.001580,0.910551
1410494418,41.001546,0.910373
251715580,41.001524,0.910186
1410494412,41.001517,0.909956
376065842,41.001519,0.909729
251715579,41.001542,0.908754
415781261,41.001557,0.908338
251715578,41.001608,0.908070
415781254,41.001675,0.907867
251715577,41.001784,0.907694
415781255,41.001916,0.907564
251715576,41.002070,0.907495
415781256,41.002201,0.907487
251715575,41.002327,0.907516
415781257,41.002478,0.907618
415781258,41.002592,0.907760
477614996,41.002672,0.908024
1410494477,41.002686,0.908134
477614997,41.002685,0.908240
1410494475,41.002663,0.908368
477615001,41.002634,0.908480
1410494471,41.002597,0.908584
477615004,41.002543,0.908686
1410494463,41.002444,0.908806
531792269,41.002338,0.908907
1410494449,41.002202,0.908976
531792270,41.002066,0.909020
7367747044,41.001807,0.909068
531792271,41.001470,0.909092
531792262,41.000497,0.908999
531792265,40.999600,0.908819
7367747047,40.999476,0.908859
1410565011,40.998983,0.908734
35328580,40.998281,0.908517
415781238,40.998071,0.908419
1410565009,40.997629,0.908229
409806858,40.997199,0.908029
1410565007,40.996864,0.907859
409806925,40.996532,0.907674
1410565005,40.996088,0.907411
35328581,40.995663,0.907122
1410565002,40.995391,0.906933
409806930,40.995131,0.906736
531792256,40.994385,0.906119
409806923,40.993543,0.905296
1410564999,40.993170,0.904895
531792248,40.992810,0.904473
35328582,40.992142,0.903605
531792252,40.990928,0.901892
409806926,40.990215,0.900933
531792242,40.989643,0.900234
35328583,40.989057,0.899576
1410586203,40.988386,0.898880
409806931,40.987192,0.897638
35328584,40.986342,0.896646
531792237,40.985736,0.895837
409806935,40.985023,0.894735
531792232,40.984226,0.893279
35328585,40.983522,0.891734
531792234,40.982900,0.890359
1410586049,40.982541,0.889606
35328586,40.982442,0.889398
409806936,40.981818,0.888216
35328587,40.981009,0.886838
409806944,40.980218,0.885647
531792228,40.979602,0.884809
531792222,40.978911,0.883990
531792224,40.978172,0.883178
531792226,40.977398,0.882447
35328588,40.976450,0.881657
409806943,40.975520,0.880991
531792220,40.974646,0.880454
35328589,40.971751,0.878791
531792213,40.970319,0.877880
35328590,40.969218,0.877103
409806941,40.967704,0.875911
531792210,40.966541,0.874888
35328591,40.965449,0.873827
409806940,40.964410,0.872729
531792206,40.963236,0.871379
35328592,40.962432,0.870398
35328593,40.960597,0.868150
409806946,40.959568,0.867027
409806953,40.958871,0.866363
409806939,40.958394,0.865947
409806951,40.957738,0.865418
35328594,40.956971,0.864849
531792204,40.955797,0.864109
35328595,40.953308,0.862686
10215910539,40.952817,0.862383
531792200,40.952374,0.862109
35328596,40.951027,0.861196
531792194,40.949936,0.860380
409806961,40.948089,0.858819
531792192,40.946114,0.857072
409806959,40.944589,0.855622
409806964,40.941040,0.851917
35328597,40.938841,0.849727
1692353882,40.936264,0.847323
1692353876,40.934937,0.846095
1692353873,40.933698,0.844922
35328598,40.928868,0.840421
1692353871,40.927380,0.839096
1692353869,40.925883,0.837736
1692353865,40.925185,0.837088
1692353862,40.924563,0.836493
35328600,40.923254,0.835214
415781264,40.921681,0.833628
1692353858,40.920975,0.832917
35328601,40.920267,0.832205
1692353854,40.918953,0.830925
1692353849,40.918245,0.830247
35328602,40.917615,0.829649
415781266,40.916295,0.828418
415781267,40.915291,0.827490
35328603,40.914437,0.826691
1874982367,40.913691,0.825971
1692353842,40.912977,0.825280
35328604,40.911642,0.823941
1692353840,40.910129,0.822358
35328605,40.909018,0.821143
1692353838,40.907899,0.819905
1692353835,40.907314,0.819264
35328606,40.906722,0.818637
1692353822,40.906135,0.818036
1692353819,40.905544,0.817452
2529399378,40.904936,0.816867
35328607,40.904413,0.816377
1692353817,40.903155,0.815255
35328608,40.901884,0.814129
1692353813,40.900667,0.813011
35328609,40.899582,0.811981
1692353799,40.898464,0.810889
35328610,40.897435,0.809868
1692353794,40.897014,0.809418
1692353792,40.896756,0.809165
1692353789,40.896053,0.808449
1692353787,40.895355,0.807737
35328611,40.894650,0.807033
1692353777,40.894046,0.806443
1692353773,40.893443,0.805863
1692353768,40.892840,0.805293
35328612,40.892229,0.804727
1692353765,40.891591,0.804140
415781268,40.890878,0.803482
1692353761,40.890245,0.802884
35328613,40.889541,0.802193
1692353755,40.888974,0.801622
415781269,40.888384,0.800998
1692353748,40.887952,0.800535
1662919225,40.886105,0.798542
1692353735,40.885984,0.798426
35328615,40.885292,0.797709
1692353720,40.884815,0.797220
1692353718,40.884345,0.796751
1692353711,40.883867,0.796277
1260512085,40.883393,0.795812
35328616,40.883252,0.795677
1692353690,40.883040,0.795471
1692353688,40.882773,0.795219
1692353684,40.882436,0.794895
1692353680,40.882116,0.794589
35328617,40.881965,0.794438
1692353664,40.879751,0.792434
1692353660,40.878790,0.791537
1692353659,40.878299,0.791061
1692353657,40.877811,0.790576
1692353646,40.877251,0.789992
35328618,40.876771,0.789474
1692353640,40.876546,0.789224
1692353635,40.876343,0.788994
1692353632,40.876010,0.788609
35328619,40.875348,0.787823
1692353631,40.875133,0.787555
1692353625,40.874907,0.787272
1692353623,40.874474,0.786724
35328620,40.873635,0.785640
1692353617,40.872794,0.784554
35328621,40.871913,0.783442
1692353614,40.871289,0.782667
415781270,40.870741,0.782004
1692353603,40.870245,0.781412
35328622,40.869692,0.780759
1692353601,40.868702,0.779597
35328623,40.867814,0.778558
1692353599,40.867493,0.778181
1692353598,40.867174,0.777805
1692353595,40.866617,0.777137
35328624,40.865510,0.775803
1692353592,40.864739,0.774846
35328625,40.863909,0.773799
1692353589,40.862837,0.772436
35328626,40.861871,0.771192
1692353587,40.861320,0.770499
1692353585,40.860730,0.769768
35328627,40.859637,0.768438
1692353574,40.858859,0.767521
35328628,40.858077,0.766615
35328629,40.856058,0.764346
1692353572,40.855657,0.763934
1692353571,40.855209,0.763440
35328630,40.854350,0.762459
1692353567,40.853780,0.761792
1692353564,40.853217,0.761096
35328631,40.852216,0.759787
1692353562,40.851338,0.758538
35328632,40.850488,0.757244
1692353556,40.849888,0.756286
35328633,40.849283,0.755241
415781304,40.848616,0.754037
35328634,40.847943,0.752814
1692353542,40.847372,0.751811
35328635,40.846794,0.750870
2184172576,40.846100,0.749852
415781305,40.845447,0.748990
2184172574,40.844929,0.748364
35328636,40.844411,0.747780
2184172571,40.843893,0.747258
415781306,40.843378,0.746765
2184172565,40.842824,0.746271
35328637,40.842297,0.745838
2184172560,40.841748,0.745426
415781307,40.841097,0.744974
35328638,40.839898,0.744243
35328639,40.837953,0.743182
2184172555,40.836725,0.742497
2184172551,40.836091,0.742111
35328640,40.835539,0.741746
2184172546,40.834525,0.740989
2184172537,40.834055,0.740602
35328641,40.833622,0.740221
2184172533,40.833168,0.739793
2184172528,40.832782,0.739409
2184172526,40.832323,0.738920
35328642,40.831864,0.738394
2184172516,40.831401,0.737828
2184172511,40.830911,0.737167
35325306,40.830086,0.735959
2184172501,40.829628,0.735218
2184172498,40.829189,0.734466
35325307,40.828391,0.733049
415781308,40.827650,0.731732
35325309,40.826830,0.730354
415781309,40.825837,0.728773
35325310,40.824751,0.727330
35325311,40.823043,0.724864
35325313,40.820941,0.721665
415781379,40.820086,0.720118
35325314,40.819110,0.718232
415781378,40.818042,0.715933
35325315,40.817049,0.713781
35325317,40.815249,0.709992
35325318,40.814484,0.708141
1342441276,40.814062,0.707048
5500320842,40.813768,0.706241
276805851,40.813129,0.704538
4692642249,40.812990,0.704157
2245304684,40.812942,0.704045
2245304654,40.812685,0.703389
35325319,40.812441,0.702801
415786538,40.811981,0.701773
415781381,40.811764,0.701349
1342441203,40.811417,0.700685
1342441189,40.811026,0.700028
1342441171,40.810585,0.699336
415786537,40.809645,0.698018
35325322,40.808712,0.696741
35325323,40.806488,0.693651
415786536,40.805470,0.691744
35325324,40.804563,0.689776
415786535,40.803978,0.688033
35325325,40.803523,0.686181
35325327,40.803012,0.682822
415786534,40.802737,0.680894
35325328,40.802283,0.678931
415786533,40.801881,0.677575
35325329,40.801389,0.676169
415786532,40.800886,0.674891
35325330,40.800031,0.673126
415786531,40.799555,0.672267
415786528,40.798980,0.671361
415786530,40.798499,0.670637
35325331,40.797916,0.669855
415786529,40.797073,0.668801
35325332,40.796105,0.667764
35325333,40.794305,0.665806
415786527,40.793394,0.664823
35325334,40.792387,0.663664
415786526,40.791196,0.662192
10215947012,40.790916,0.661821
35325335,40.789938,0.660525
35325336,40.787843,0.657387
35325337,40.785451,0.653470
415786525,40.784345,0.651709
35325338,40.783289,0.650083
35325339,40.780961,0.646821
35325340,40.779142,0.644418
35325341,40.777506,0.642382
35325342,40.775500,0.640027
35325343,40.773773,0.638225
35325344,40.771879,0.636239
35325345,40.769882,0.634082
35325346,40.768403,0.632345
35325347,40.766727,0.630137
2249305751,40.766677,0.630067
415786579,40.766028,0.629146
35325348,40.765334,0.628113
2249305484,40.764699,0.627121
35325349,40.764136,0.626201
2249305388,40.763603,0.625300
2249305367,40.763146,0.624498
2249305358,40.762668,0.623624
35325350,40.762419,0.623129
35325351,40.761394,0.621103
35325352,40.760053,0.618125
35325353,40.758860,0.615063
35325354,40.758122,0.613006
35325355,40.757649,0.611579
2248575916,40.756902,0.609289
2248575888,40.756596,0.608370
35325356,40.756389,0.607803
2248575836,40.756149,0.607174
2248575805,40.755928,0.606610
2112451346,40.755687,0.606049
2248575738,40.755475,0.605568
35325358,40.755229,0.605016
2248575676,40.755059,0.604669
603191131,40.754839,0.604234
35325359,40.754537,0.603650
2248575630,40.754310,0.603236
2248575620,40.754094,0.602849
2112451198,40.753832,0.602397
415786600,40.753573,0.601966
2112451162,40.753340,0.601582
35325360,40.752245,0.599975
2320563587,40.751771,0.599378
415786601,40.751191,0.598646
35325361,40.750148,0.597369
35325363,40.748105,0.595527
35325364,40.746402,0.594211
415786602,40.744840,0.593301
35325365,40.743527,0.592639
415786630,40.742474,0.592183
35325366,40.740902,0.591632
2320563755,40.739087,0.591111
35325367,40.738567,0.590899
608702380,40.737865,0.590659
35325369,40.737151,0.590337
415786603,40.735703,0.589376
376034275,40.734727,0.588467
35325370,40.734089,0.587766
5103800951,40.733773,0.587376
415786606,40.733514,0.587028
5103800952,40.733095,0.586406
35325371,40.732696,0.585780
415786605,40.732103,0.584598
35325373,40.731560,0.583245
35325374,40.730664,0.580274
415786604,40.730070,0.578366
7100073352,40.729816,0.577597
35325376,40.729313,0.576207
2320563634,40.728966,0.575368
415786631,40.728573,0.574443
35325378,40.727780,0.572777
2399547393,40.727131,0.571570
35325379,40.726464,0.570407
2320563829,40.725710,0.569217
35325381,40.724983,0.568145
2399547256,40.724622,0.567643
2320563578,40.724319,0.567242
35325382,40.724009,0.566823
7100073351,40.722607,0.565172
415796084,40.721163,0.563622
2399547190,40.719628,0.562334
415796085,40.718121,0.560995
35325385,40.716608,0.559624
35325388,40.713364,0.556163
415796091,40.712694,0.555558
35325390,40.711876,0.554854
2250974717,40.709580,0.553195
2250974710,40.708958,0.552734
415796090,40.708339,0.552214
35325393,40.707096,0.551043
415796088,40.706007,0.549798
415796086,40.703866,0.546944
35325395,40.702633,0.545486
4069615183,40.702346,0.545179
4069615181,40.702045,0.544875
4069615178,40.701315,0.544166
4069615177,40.700467,0.543370
415796109,40.699628,0.542558
4069615175,40.699248,0.542150
415796108,40.698938,0.541808
4069615173,40.698634,0.541451
4069615171,40.698366,0.541128
35325398,40.697852,0.540466
4069615169,40.697392,0.539820
415796110,40.696952,0.539158
2250974706,40.696663,0.538690
4069615166,40.696450,0.538344
2250974700,40.696273,0.538036
2250974703,40.695659,0.536891
4069615164,40.694585,0.534865
415796111,40.694093,0.533989
4069615162,40.693648,0.533268
35325402,40.693179,0.532570
4069615160,40.692533,0.531696
35325403,40.691933,0.530965
4069615158,40.691535,0.530510
4069615156,40.691151,0.530091
4069615154,40.690816,0.529747
35325404,40.690404,0.529346
4069615152,40.690132,0.529086
4069615150,40.689788,0.528784
35325406,40.689150,0.528264
4069615148,40.688794,0.527992
4069615146,40.688444,0.527744
415796112,40.687937,0.527398
4069615144,40.687377,0.527050
35325407,40.686839,0.526737
4069615142,40.686367,0.526482
4069615140,40.685878,0.526249
35325408,40.685011,0.525880
4069615138,40.682795,0.525057
35325409,40.682417,0.524905
4069615136,40.682049,0.524747
4069615134,40.681562,0.524511
4069615131,40.681114,0.524269
415796113,40.680699,0.524019
4069615130,40.680068,0.523589
35325410,40.679625,0.523265
4069615128,40.679159,0.522883
4069615126,40.678795,0.522559
4069615124,40.678448,0.522233
35325412,40.678125,0.521903
4069615122,40.677838,0.521596
4069615120,40.677485,0.521202
415796115,40.677008,0.520594
35325413,40.676108,0.519385
4069615118,40.675643,0.518772
4069615116,40.675156,0.518170
4069615114,40.674885,0.517854
4069615112,40.674580,0.517517
415796116,40.673920,0.516870
4069615110,40.673458,0.516452
35325415,40.672860,0.515973
4069615108,40.672285,0.515558
4069615106,40.672041,0.515389
4069615104,40.671782,0.515221
415796117,40.671517,0.515068
4069615102,40.670957,0.514769
4069615101,40.670510,0.514550
35325416,40.670107,0.514377
4069615099,40.669546,0.514160
4069615096,40.669026,0.513990
415796119,40.668591,0.513874
4069615095,40.668005,0.513728
4069615093,40.667380,0.513578
4069615091,40.666699,0.513399
35325418,40.666105,0.513242
4069615089,40.665238,0.512962
4069613487,40.664809,0.512809
415796120,40.664304,0.512614
4069613485,40.663572,0.512305
4069613483,40.663212,0.512148
35325419,40.662782,0.511957
4069613481,40.662135,0.511664
4069613479,40.661318,0.511303
4069613477,40.660478,0.510964
35325420,40.659642,0.510667
4069613475,40.658989,0.510473
4069613473,40.658331,0.510295
415796121,40.657692,0.510142
4069613471,40.656766,0.509928
4069613468,40.656185,0.509795
35325421,40.655853,0.509718
4069613467,40.655425,0.509609
4069613465,40.654989,0.509488
4069613463,40.654381,0.509302
415796122,40.653975,0.509162
4069613461,40.653611,0.509032
4069613459,40.653238,0.508884
4069613457,40.652773,0.508694
35325422,40.652325,0.508489
4069613454,40.651620,0.508150
4069613453,40.651207,0.507930
415796124,40.650784,0.507693
35325424,40.645694,0.504621
35325425,40.640983,0.502286
35325426,40.638056,0.500496
415796125,40.636431,0.499376
35325427,40.634590,0.497912
7844733022,40.633114,0.496673
35325428,40.631811,0.495450
7844733025,40.629578,0.493210
35325429,40.628166,0.491892
7844733026,40.627100,0.490974
415796129,40.623462,0.488002
415796130,40.620262,0.484959
35325432,40.618735,0.483370
35325433,40.615529,0.480432
35325434,40.613385,0.478697
35325435,40.611772,0.477573
35325437,40.608302,0.475434
35325439,40.605198,0.473948
35325442,40.600722,0.472025
415786633,40.599232,0.471299
35325443,40.598235,0.470745
35325444,40.596490,0.469673
35325446,40.594604,0.468313
35325447,40.592334,0.466336
35325448,40.590473,0.464378
35325450,40.589012,0.462638
35325453,40.586543,0.459510
35325454,40.584708,0.457495
4692642251,40.583527,0.456328
35325456,40.582537,0.455298
7844733020,40.581801,0.454492
35325457,40.581074,0.453639
5103493954,40.579822,0.452008
35325458,40.579458,0.451491
5103493950,40.578865,0.450589
5103493949,40.578328,0.449730
35325460,40.578036,0.449234
5103493947,40.577857,0.448920
415796186,40.577417,0.448119
5103493946,40.577201,0.447723
5103493944,40.576834,0.446997
35325461,40.576400,0.446068
5103493942,40.575609,0.444279
5103493940,40.574891,0.442637
5103493935,40.574253,0.441266
35325463,40.573973,0.440699
5103493934,40.573680,0.440139
5103493932,40.572988,0.438923
35325464,40.572699,0.438442
2512601865,40.572210,0.437683
2512601863,40.571829,0.437125
415796185,40.571305,0.436405
2512601861,40.570484,0.435360
35325467,40.569811,0.434580
2512601859,40.568747,0.433474
35325468,40.568259,0.433009
2512601852,40.567101,0.432001
35325469,40.566254,0.431345
2512601846,40.565421,0.430762
241883181,40.564530,0.430202
241883180,40.563712,0.429736
241883179,40.561991,0.428895
241883178,40.559917,0.427893
374108387,40.557990,0.426843
987750130,40.557509,0.426540
241883177,40.556843,0.426106
374108412,40.555764,0.425408
241883176,40.555050,0.424909
241883174,40.552034,0.422721
241883173,40.550479,0.421724
241883172,40.548533,0.420683
241883171,40.546794,0.419934
241883170,40.545005,0.419349
241883169,40.543003,0.418880
241883168,40.541099,0.418627
241883167,40.539273,0.418546
2125760528,40.536224,0.418599
241883165,40.535457,0.418604
241883164,40.533358,0.418561
241883162,40.530012,0.418244
241883161,40.527864,0.417856
241883158,40.521619,0.416297
241883157,40.519640,0.415920
241883156,40.517326,0.415585
241883155,40.515339,0.415388
241883154,40.513247,0.415263
4572904315,40.512148,0.415237
241883153,40.511111,0.415238
241883152,40.509345,0.415288
241883151,40.507349,0.415424
241883149,40.504188,0.415750
241883148,40.502618,0.415830
241883147,40.500911,0.415830
2347678193,40.499966,0.415798
241883146,40.498810,0.415721
2347678187,40.497192,0.415544
241883144,40.494487,0.415123
2347678173,40.493913,0.415051
331543862,40.493068,0.414968
2347678157,40.492328,0.414934
2347678144,40.491789,0.414924
2347678126,40.491198,0.414937
241883141,40.490561,0.414973
2347678118,40.489641,0.415063
2347678116,40.488955,0.415167
241883140,40.488177,0.415317
2347678110,40.487467,0.415486
241883139,40.486402,0.415794
2347678106,40.485652,0.416056
241883138,40.484721,0.416426
241883136,40.481840,0.417755
2347678100,40.480914,0.418142
241883135,40.479976,0.418461
2347678096,40.479183,0.418660
2347678092,40.478748,0.418751
241883134,40.478236,0.418835
2347678087,40.477627,0.418902
2347678082,40.477138,0.418913
2347678081,40.476371,0.418923
241883133,40.475796,0.418897
2347678075,40.475033,0.418820
241883132,40.474374,0.418705
2347678022,40.473797,0.418576
2347678016,40.473322,0.418450
241883131,40.472453,0.418156
2347678005,40.471682,0.417840
241883130,40.470908,0.417449
2347677985,40.470055,0.416950
331543759,40.469363,0.416481
241883129,40.468767,0.416032
2347677971,40.468079,0.415455
241883128,40.467259,0.414671
2347677966,40.466834,0.414209
2347677962,40.466186,0.413477
241883126,40.464409,0.411383
616795108,40.463319,0.410187
1937326276,40.462205,0.409074
241883124,40.461198,0.408133
2347677916,40.460496,0.407535
241883122,40.459210,0.406512
5100443819,40.458539,0.406030
5100443808,40.458245,0.405825
2347677728,40.457226,0.405133
1937326372,40.456061,0.404364
2347677668,40.454416,0.403238
2347677655,40.453326,0.402441
241883118,40.452424,0.401734
2347677639,40.451625,0.401067
2347677630,40.450898,0.400428
241883117,40.449427,0.399024
241883115,40.445401,0.394939
2347677576,40.444503,0.394113
241883114,40.443414,0.393169
1937328278,40.441453,0.391666
2347677537,40.440894,0.391276
616700908,40.440253,0.390845
241883112,40.438986,0.390055
241883111,40.437382,0.389171
670483594,40.436227,0.388606
241883109,40.432157,0.386757
2347677435,40.431107,0.386240
241883108,40.429658,0.385465
2347677418,40.428749,0.384935
241883107,40.427948,0.384442
2347677411,40.427055,0.383859
241883106,40.426382,0.383404
2347677407,40.425750,0.382956
241883105,40.424688,0.382169
2347677403,40.423674,0.381361
2347677399,40.422517,0.380379
241883099,40.421574,0.379532
2347677395,40.418054,0.376160
241883096,40.416978,0.375178
241883095,40.415490,0.373950
616700801,40.414613,0.373277
2347677370,40.413908,0.372795
2347677368,40.413250,0.372384
374108446,40.412523,0.371980
2347677363,40.411934,0.371690
241883093,40.411242,0.371381
2347677359,40.410432,0.371077
241883092,40.409675,0.370836
671425275,40.409030,0.370669
671425274,40.408357,0.370527
241883091,40.407815,0.370432
374108426,40.407030,0.370340
674029444,40.406111,0.370283
2347677342,40.405565,0.370287
774986371,40.404920,0.370312
2347677340,40.404374,0.370357
241883090,40.403777,0.370423
774986385,40.402489,0.370603
338704808,40.401615,0.370702
674029442,40.400862,0.370704
338704806,40.400250,0.370640
774986383,40.399615,0.370522
338704796,40.398882,0.370293
4338276046,40.398251,0.370041
338704790,40.397635,0.369723
241883087,40.396994,0.369318
338699869,40.396381,0.368845
241883086,40.395809,0.368317
774986431,40.395311,0.367800
338699840,40.394838,0.367198
241883085,40.394381,0.366539
338699903,40.393942,0.365787
241883084,40.393572,0.365045
4338276044,40.393276,0.364362
774986357,40.393024,0.363656
338699920,40.392768,0.362769
338699925,40.392582,0.361941
241883083,40.392449,0.361181
774986365,40.392085,0.358122
774986446,40.391861,0.356777
774986433,40.391637,0.355743
241883082,40.391321,0.354535
774986415,40.390961,0.353391
774986399,40.390588,0.352375
241883081,40.390191,0.351443
774986388,40.389715,0.350434
241883080,40.389254,0.349564
4338276040,40.388708,0.348650
774986373,40.388028,0.347639
241883079,40.387248,0.346638
241883078,40.386600,0.345891
774986410,40.386097,0.345373
4338276034,40.385358,0.344671
774986438,40.384783,0.344191
241883077,40.384245,0.343780
241883076,40.383733,0.343417
4338276030,40.381275,0.341831
241883075,40.380518,0.341295
774986387,40.379712,0.340667
241883074,40.379020,0.340053
774986369,40.378416,0.339469
1485167772,40.377912,0.338936
241883073,40.377174,0.338093
774986381,40.375043,0.335515
4338276019,40.374087,0.334438
774986361,40.373188,0.333510
241883071,40.372357,0.332716
774986442,40.371451,0.331925
241883070,40.370487,0.331156
241883069,40.367962,0.329282
774986390,40.367133,0.328620
774986375,40.366455,0.328018
4338276001,40.365648,0.327219
241883068,40.365049,0.326566
241883067,40.364605,0.326033
4338275999,40.364000,0.325253
241883066,40.363330,0.324316
241883065,40.361553,0.321704
4338275991,40.360795,0.320659
241883063,40.360104,0.319783
241883049,40.358242,0.317559
4338275976,40.357640,0.316828
773881382,40.357088,0.316103
241883037,40.356510,0.315269
4338275964,40.356068,0.314587
241883036,40.355605,0.313802
4338275958,40.355057,0.312783
773881354,40.354524,0.311658
241883035,40.354123,0.310703
773881469,40.353779,0.309804
773881458,40.353388,0.308627
241883034,40.353117,0.307695
241883033,40.352748,0.306184
241883032,40.351950,0.302434
4338275956,40.351681,0.301285
241883031,40.351264,0.299753
4338275954,40.350761,0.298149
241883030,40.350330,0.296928
4338275952,40.349847,0.295677
241883029,40.349406,0.294634
241883028,40.347873,0.291172
4338275948,40.347462,0.290139
241883027,40.347056,0.288977
4338275946,40.346714,0.287833
4338275944,40.346418,0.286672
241883026,40.346141,0.285386
241883024,40.345573,0.282421
4338275942,40.345352,0.281407
4338275940,40.345135,0.280530
4338275938,40.344785,0.279319
241883023,40.344391,0.278138
4338275936,40.344060,0.277285
241883022,40.343591,0.276177
4338275934,40.343053,0.275074
241883021,40.342492,0.274046
1483245134,40.341984,0.273203
1483245133,40.341571,0.272572
241883020,40.340972,0.271725
4338275932,40.340253,0.270813
4338275928,40.339374,0.269829
241883019,40.338381,0.268852
241883018,40.336556,0.267190
4338275918,40.335513,0.266212
241883017,40.334263,0.264969
241883016,40.332877,0.263462
241883015,40.329371,0.259372
241883014,40.328643,0.258583
241883013,40.327814,0.257727
241883012,40.326673,0.256620
241883011,40.325847,0.255881
241883010,40.324580,0.254825
4338275904,40.320923,0.251962
241883009,40.319136,0.250470
241883008,40.317898,0.249358
241883007,40.316889,0.248388
241883006,40.316459,0.247962
241883005,40.312995,0.244414
4338275754,40.312040,0.243483
4338275750,40.311129,0.242665
241883004,40.310043,0.241737
241883003,40.309035,0.240947
4338275567,40.308068,0.240234
241883002,40.307060,0.239550
241883001,40.305851,0.238803
241883000,40.304824,0.238214
241882999,40.301074,0.236200
4338275340,40.300185,0.235690
241882998,40.299101,0.235020
241882997,40.298035,0.234310
241882996,40.296900,0.233477
241882995,40.293958,0.231129
4338275210,40.293473,0.230754
4338275208,40.292957,0.230385
4338275206,40.292177,0.229888
241882994,40.291477,0.229516
4338275204,40.290730,0.229160
241882993,40.289977,0.228868
4338275202,40.289354,0.228668
4338275200,40.288551,0.228464
241882992,40.287587,0.228298
4338275196,40.286913,0.228234
4338275194,40.286369,0.228212
241882991,40.285831,0.228221
4338275190,40.285056,0.228272
4338274386,40.284223,0.228392
4338274382,40.283444,0.228553
241882990,40.282677,0.228778
4338274374,40.281858,0.229076
4338274371,40.281090,0.229423
241882989,40.280016,0.230018
4338274363,40.279360,0.230443
241882988,40.278569,0.231030
241882987,40.277546,0.231854
241882986,40.275928,0.233116
2347677311,40.275344,0.233534
908498086,40.274805,0.233874
908498290,40.274329,0.234151
908498031,40.273889,0.234412
908498295,40.272990,0.234872
241882985,40.271944,0.235327
241882984,40.270804,0.235742
241882983,40.270004,0.235975
241882982,40.268851,0.236233
908498221,40.267927,0.236377
241882981,40.267122,0.236439
908498438,40.266365,0.236441
241882980,40.265345,0.236353
241882979,40.264205,0.236143
241882978,40.263415,0.235902
908498281,40.262574,0.235599
241882960,40.261503,0.235068
908497844,40.260390,0.234426
241882949,40.257784,0.232792
241882948,40.256449,0.232034
